review_id,product_id,brand_name,date_key,aspect,clause_sentiment
876,2995156939,Obagi,2025-11-01,Hiệu quả,positive
876,2995156939,Obagi,2025-11-01,Mùi hương/Kết cấu,positive
876,2995156939,Obagi,2025-11-01,Hiệu quả,positive
877,2995156939,Obagi,2025-11-01,Chất lượng/Đóng gói,positive
877,2995156939,Obagi,2025-11-01,Giá cả,positive
878,2995156939,Obagi,2025-09-01,Thành phần,positive
879,2995156939,Obagi,2025-09-01,Chất lượng/Đóng gói,positive
879,2995156939,Obagi,2025-09-01,Thành phần,positive
879,2995156939,Obagi,2025-09-01,Hiệu quả,positive
880,2995156939,Obagi,2025-09-01,Hiệu quả,positive
880,2995156939,Obagi,2025-09-01,Mùi hương/Kết cấu,positive
881,2995156939,Obagi,2025-09-01,Giá cả,neutral
883,2995156939,Obagi,2025-08-01,Mùi hương/Kết cấu,neutral
885,2995156939,Obagi,2025-07-01,Chất lượng/Đóng gói,positive
885,2995156939,Obagi,2025-07-01,Hiệu quả,positive
886,2995156939,Obagi,2025-07-01,Hiệu quả,positive
886,2995156939,Obagi,2025-07-01,Giá cả,positive
887,2995156939,Obagi,2025-07-01,Giá cả,positive
888,2995156939,Obagi,2025-06-01,Giá cả,neutral
888,2995156939,Obagi,2025-06-01,Giao hàng,neutral
888,2995156939,Obagi,2025-06-01,Dịch vụ/Uy tín,neutral
888,2995156939,Obagi,2025-06-01,Chất lượng/Đóng gói,neutral
889,2995156939,Obagi,2025-06-01,Giá cả,neutral
889,2995156939,Obagi,2025-06-01,Dịch vụ/Uy tín,positive
890,2995156939,Obagi,2025-06-01,Hiệu quả,positive
890,2995156939,Obagi,2025-06-01,Giá cả,positive
890,2995156939,Obagi,2025-06-01,Thành phần,positive
891,2995156939,Obagi,2025-06-01,Hiệu quả,positive
891,2995156939,Obagi,2025-06-01,Giá cả,positive
891,2995156939,Obagi,2025-06-01,Thành phần,positive
892,2995156939,Obagi,2025-06-01,Mùi hương/Kết cấu,neutral
892,2995156939,Obagi,2025-06-01,Giá cả,neutral
893,2995156939,Obagi,2025-05-01,Chất lượng/Đóng gói,positive
893,2995156939,Obagi,2025-05-01,Hiệu quả,positive
893,2995156939,Obagi,2025-05-01,Chất lượng/Đóng gói,positive
894,2995156939,Obagi,2025-05-01,Hiệu quả,positive
894,2995156939,Obagi,2025-05-01,Giá cả,positive
894,2995156939,Obagi,2025-05-01,Thành phần,positive
896,2995156939,Obagi,2025-05-01,Hiệu quả,positive
896,2995156939,Obagi,2025-05-01,Giá cả,positive
896,2995156939,Obagi,2025-05-01,Thành phần,positive
897,2995156939,Obagi,2025-05-01,Hiệu quả,positive
897,2995156939,Obagi,2025-05-01,Thành phần,positive
898,2995156939,Obagi,2025-04-01,Hiệu quả,neutral
899,2995156939,Obagi,2025-04-01,Giá cả,neutral
900,2995156939,Obagi,2025-04-01,Hiệu quả,positive
901,2995156939,Obagi,2025-04-01,Hiệu quả,positive
901,2995156939,Obagi,2025-04-01,Giá cả,positive
901,2995156939,Obagi,2025-04-01,Thành phần,positive
902,2995156939,Obagi,2025-03-01,Giá cả,positive
903,2995156939,Obagi,2025-03-01,Giá cả,neutral
903,2995156939,Obagi,2025-03-01,Thành phần,neutral
904,2995156939,Obagi,2025-03-01,Chất lượng/Đóng gói,positive
904,2995156939,Obagi,2025-03-01,Giá cả,positive
905,2995156939,Obagi,2025-03-01,Giá cả,neutral
905,2995156939,Obagi,2025-03-01,Hiệu quả,positive
905,2995156939,Obagi,2025-03-01,Giá cả,neutral
905,2995156939,Obagi,2025-03-01,Hiệu quả,positive
906,2995156939,Obagi,2025-03-01,Hiệu quả,neutral
906,2995156939,Obagi,2025-03-01,Giá cả,neutral
906,2995156939,Obagi,2025-03-01,Giao hàng,neutral
906,2995156939,Obagi,2025-03-01,Dịch vụ/Uy tín,neutral
907,2995156939,Obagi,2025-03-01,Hiệu quả,positive
907,2995156939,Obagi,2025-03-01,Giá cả,positive
907,2995156939,Obagi,2025-03-01,Giao hàng,positive
907,2995156939,Obagi,2025-03-01,Thành phần,positive
907,2995156939,Obagi,2025-03-01,Dịch vụ/Uy tín,positive
910,2398069022,Obagi,2025-04-01,Giá cả,negative
911,2398069022,Obagi,2024-04-01,Dịch vụ/Uy tín,neutral
912,2398069022,Obagi,2024-05-01,Hiệu quả,positive
912,2398069022,Obagi,2024-05-01,Hiệu quả,positive
912,2398069022,Obagi,2024-05-01,Thành phần,neutral
913,2398069022,Obagi,2026-03-01,Chất lượng/Đóng gói,positive
913,2398069022,Obagi,2026-03-01,Hiệu quả,neutral
914,2398069022,Obagi,2025-11-01,Mùi hương/Kết cấu,neutral
914,2398069022,Obagi,2025-11-01,Mùi hương/Kết cấu,positive
914,2398069022,Obagi,2025-11-01,Mùi hương/Kết cấu,positive
914,2398069022,Obagi,2025-11-01,Dịch vụ/Uy tín,neutral
914,2398069022,Obagi,2025-11-01,Giá cả,neutral
914,2398069022,Obagi,2025-11-01,Giá cả,positive
917,2398069022,Obagi,2025-08-01,Hiệu quả,positive
917,2398069022,Obagi,2025-08-01,Giá cả,neutral
917,2398069022,Obagi,2025-08-01,Thành phần,neutral
917,2398069022,Obagi,2025-08-01,Hiệu quả,positive
917,2398069022,Obagi,2025-08-01,Giá cả,positive
918,2398069022,Obagi,2025-08-01,Hiệu quả,positive
919,2398069022,Obagi,2025-05-01,Hiệu quả,neutral
919,2398069022,Obagi,2025-05-01,Hiệu quả,positive
920,2398069022,Obagi,2025-04-01,Hiệu quả,neutral
921,2398069022,Obagi,2025-03-01,Hiệu quả,neutral
921,2398069022,Obagi,2025-03-01,Giá cả,neutral
921,2398069022,Obagi,2025-03-01,Giá cả,neutral
922,2398069022,Obagi,2025-03-01,Hiệu quả,neutral
922,2398069022,Obagi,2025-03-01,Hiệu quả,neutral
923,2398069022,Obagi,2024-12-01,Hiệu quả,neutral
923,2398069022,Obagi,2024-12-01,Hiệu quả,positive
924,2398069022,Obagi,2024-11-01,Giá cả,positive
925,2398069022,Obagi,2024-11-01,Hiệu quả,positive
925,2398069022,Obagi,2024-11-01,Hiệu quả,positive
925,2398069022,Obagi,2024-11-01,Chất lượng/Đóng gói,positive
925,2398069022,Obagi,2024-11-01,Dịch vụ/Uy tín,positive
926,2398069022,Obagi,2024-10-01,Hiệu quả,positive
926,2398069022,Obagi,2024-10-01,Giá cả,positive
926,2398069022,Obagi,2024-10-01,Thành phần,neutral
927,2398069022,Obagi,2024-09-01,Giá cả,neutral
928,2398069022,Obagi,2024-08-01,Hiệu quả,neutral
929,2398069022,Obagi,2024-08-01,Hiệu quả,positive
929,2398069022,Obagi,2024-08-01,Giá cả,positive
929,2398069022,Obagi,2024-08-01,Hiệu quả,positive
930,2398069022,Obagi,2024-08-01,Hiệu quả,positive
930,2398069022,Obagi,2024-08-01,Hiệu quả,neutral
931,2398069022,Obagi,2024-08-01,Thành phần,neutral
931,2398069022,Obagi,2024-08-01,Hiệu quả,neutral
931,2398069022,Obagi,2024-08-01,Hiệu quả,positive
931,2398069022,Obagi,2024-08-01,Hiệu quả,neutral
932,2398069022,Obagi,2024-07-01,Giá cả,neutral
932,2398069022,Obagi,2024-07-01,Chất lượng/Đóng gói,positive
934,2398069022,Obagi,2024-07-01,Giao hàng,neutral
934,2398069022,Obagi,2024-07-01,Hiệu quả,positive
936,2398069022,Obagi,2024-06-01,Hiệu quả,positive
937,2398069022,Obagi,2024-06-01,Chất lượng/Đóng gói,positive
938,2398069022,Obagi,2024-06-01,Hiệu quả,positive
938,2398069022,Obagi,2024-06-01,Mùi hương/Kết cấu,positive
938,2398069022,Obagi,2024-06-01,Hiệu quả,neutral
939,2398069022,Obagi,2024-06-01,Mùi hương/Kết cấu,positive
940,2398069022,Obagi,2024-05-01,Hiệu quả,neutral
941,2398069022,Obagi,2024-05-01,Hiệu quả,positive
942,2398069022,Obagi,2024-05-01,Thành phần,neutral
942,2398069022,Obagi,2024-05-01,Hiệu quả,positive
943,2398069022,Obagi,2024-05-01,Hiệu quả,positive
943,2398069022,Obagi,2024-05-01,Mùi hương/Kết cấu,positive
944,2398069022,Obagi,2024-04-01,Hiệu quả,neutral
945,2398069022,Obagi,2024-03-01,Hiệu quả,positive
945,2398069022,Obagi,2024-03-01,Hiệu quả,positive
946,2398069022,Obagi,2024-03-01,Hiệu quả,positive
946,2398069022,Obagi,2024-03-01,Mùi hương/Kết cấu,positive
946,2398069022,Obagi,2024-03-01,Hiệu quả,positive
946,2398069022,Obagi,2024-03-01,Hiệu quả,neutral
947,2398069022,Obagi,2024-03-01,Thành phần,neutral
948,2398069022,Obagi,2024-03-01,Chất lượng/Đóng gói,positive
948,2398069022,Obagi,2024-03-01,Giao hàng,neutral
948,2398069022,Obagi,2024-03-01,Dịch vụ/Uy tín,neutral
948,2398069022,Obagi,2024-03-01,Dịch vụ/Uy tín,neutral
949,2398069022,Obagi,2024-03-01,Chất lượng/Đóng gói,positive
949,2398069022,Obagi,2024-03-01,Giao hàng,neutral
949,2398069022,Obagi,2024-03-01,Chất lượng/Đóng gói,positive
949,2398069022,Obagi,2024-03-01,Hiệu quả,positive
951,2398069022,Obagi,2024-01-01,Mùi hương/Kết cấu,positive
951,2398069022,Obagi,2024-01-01,Hiệu quả,neutral
951,2398069022,Obagi,2024-01-01,Hiệu quả,positive
951,2398069022,Obagi,2024-01-01,Mùi hương/Kết cấu,positive
952,2398069022,Obagi,2024-01-01,Hiệu quả,positive
952,2398069022,Obagi,2024-01-01,Giá cả,neutral
953,2398069022,Obagi,2023-12-01,Mùi hương/Kết cấu,positive
953,2398069022,Obagi,2023-12-01,Hiệu quả,positive
953,2398069022,Obagi,2023-12-01,Mùi hương/Kết cấu,positive
955,2398069022,Obagi,2023-12-01,Chất lượng/Đóng gói,positive
956,2398069022,Obagi,2023-12-01,Hiệu quả,negative
957,2398069022,Obagi,2023-12-01,Hiệu quả,neutral
957,2398069022,Obagi,2023-12-01,Giao hàng,neutral
957,2398069022,Obagi,2023-12-01,Giá cả,positive
957,2398069022,Obagi,2023-12-01,Giao hàng,neutral
957,2398069022,Obagi,2023-12-01,Dịch vụ/Uy tín,neutral
958,2398069022,Obagi,2023-12-01,Hiệu quả,positive
958,2398069022,Obagi,2023-12-01,Giá cả,neutral
959,2398069022,Obagi,2023-12-01,Chất lượng/Đóng gói,positive
959,2398069022,Obagi,2023-12-01,Mùi hương/Kết cấu,positive
959,2398069022,Obagi,2023-12-01,Mùi hương/Kết cấu,positive
959,2398069022,Obagi,2023-12-01,Hiệu quả,negative
960,2398069022,Obagi,2023-12-01,Chất lượng/Đóng gói,positive
960,2398069022,Obagi,2023-12-01,Hiệu quả,neutral
960,2398069022,Obagi,2023-12-01,Mùi hương/Kết cấu,neutral
960,2398069022,Obagi,2023-12-01,Hiệu quả,positive
961,2398069022,Obagi,2023-11-01,Hiệu quả,positive
961,2398069022,Obagi,2023-11-01,Hiệu quả,positive
962,2398069022,Obagi,2023-11-01,Chất lượng/Đóng gói,positive
962,2398069022,Obagi,2023-11-01,Giá cả,neutral
964,2398069022,Obagi,2023-10-01,Hiệu quả,positive
964,2398069022,Obagi,2023-10-01,Hiệu quả,positive
964,2398069022,Obagi,2023-10-01,Hiệu quả,positive
965,2398069022,Obagi,2023-09-01,Hiệu quả,positive
965,2398069022,Obagi,2023-09-01,Chất lượng/Đóng gói,positive
965,2398069022,Obagi,2023-09-01,Mùi hương/Kết cấu,positive
966,2398069022,Obagi,2023-09-01,Giá cả,positive
966,2398069022,Obagi,2023-09-01,Chất lượng/Đóng gói,positive
966,2398069022,Obagi,2023-09-01,Hiệu quả,positive
966,2398069022,Obagi,2023-09-01,Giá cả,positive
966,2398069022,Obagi,2023-09-01,Mùi hương/Kết cấu,positive
969,3058098805,URIAGE,2026-03-01,Hiệu quả,positive
969,3058098805,URIAGE,2026-03-01,Giá cả,neutral
969,3058098805,URIAGE,2026-03-01,Giá cả,neutral
969,3058098805,URIAGE,2026-03-01,Thành phần,neutral
969,3058098805,URIAGE,2026-03-01,Thành phần,neutral
969,3058098805,URIAGE,2026-03-01,Hiệu quả,positive
969,3058098805,URIAGE,2026-03-01,Hiệu quả,positive
970,1843807592,URIAGE,2023-12-01,Mùi hương/Kết cấu,neutral
970,1843807592,URIAGE,2023-12-01,Giá cả,positive
970,1843807592,URIAGE,2023-12-01,Chất lượng/Đóng gói,positive
970,1843807592,URIAGE,2023-12-01,Giá cả,positive
971,1843807592,URIAGE,2023-08-01,Hiệu quả,negative
972,1843807592,URIAGE,2025-01-01,Mùi hương/Kết cấu,positive
973,1843807592,URIAGE,2024-12-01,Hiệu quả,positive
974,1843807592,URIAGE,2024-12-01,Giá cả,neutral
974,1843807592,URIAGE,2024-12-01,Giá cả,neutral
974,1843807592,URIAGE,2024-12-01,Thành phần,neutral
974,1843807592,URIAGE,2024-12-01,Dịch vụ/Uy tín,neutral
974,1843807592,URIAGE,2024-12-01,Hiệu quả,positive
974,1843807592,URIAGE,2024-12-01,Giá cả,positive
975,1843807592,URIAGE,2024-09-01,Chất lượng/Đóng gói,positive
975,1843807592,URIAGE,2024-09-01,Hiệu quả,positive
975,1843807592,URIAGE,2024-09-01,Hiệu quả,positive
975,1843807592,URIAGE,2024-09-01,Hiệu quả,neutral
976,1843807592,URIAGE,2024-08-01,Hiệu quả,positive
976,1843807592,URIAGE,2024-08-01,Hiệu quả,neutral
977,1843807592,URIAGE,2024-08-01,Chất lượng/Đóng gói,positive
978,1843807592,URIAGE,2024-07-01,Chất lượng/Đóng gói,negative
978,1843807592,URIAGE,2024-07-01,Chất lượng/Đóng gói,neutral
979,1843807592,URIAGE,2024-06-01,Hiệu quả,neutral
980,1843807592,URIAGE,2024-06-01,Hiệu quả,neutral
981,1843807592,URIAGE,2024-05-01,Hiệu quả,neutral
981,1843807592,URIAGE,2024-05-01,Mùi hương/Kết cấu,neutral
981,1843807592,URIAGE,2024-05-01,Hiệu quả,neutral
982,1843807592,URIAGE,2024-05-01,Giá cả,neutral
984,1843807592,URIAGE,2024-05-01,Hiệu quả,neutral
984,1843807592,URIAGE,2024-05-01,Giá cả,positive
984,1843807592,URIAGE,2024-05-01,Mùi hương/Kết cấu,positive
985,1843807592,URIAGE,2024-05-01,Hiệu quả,positive
985,1843807592,URIAGE,2024-05-01,Hiệu quả,neutral
986,1843807592,URIAGE,2024-04-01,Hiệu quả,neutral
986,1843807592,URIAGE,2024-04-01,Mùi hương/Kết cấu,positive
988,1843807592,URIAGE,2024-04-01,Hiệu quả,positive
988,1843807592,URIAGE,2024-04-01,Chất lượng/Đóng gói,positive
988,1843807592,URIAGE,2024-04-01,Mùi hương/Kết cấu,positive
989,1843807592,URIAGE,2024-04-01,Hiệu quả,positive
990,1843807592,URIAGE,2024-04-01,Mùi hương/Kết cấu,positive
990,1843807592,URIAGE,2024-04-01,Hiệu quả,neutral
991,1843807592,URIAGE,2024-04-01,Mùi hương/Kết cấu,positive
992,1843807592,URIAGE,2024-04-01,Mùi hương/Kết cấu,positive
992,1843807592,URIAGE,2024-04-01,Hiệu quả,positive
993,1843807592,URIAGE,2024-03-01,Mùi hương/Kết cấu,neutral
994,1843807592,URIAGE,2024-03-01,Chất lượng/Đóng gói,positive
994,1843807592,URIAGE,2024-03-01,Mùi hương/Kết cấu,neutral
995,1843807592,URIAGE,2024-03-01,Hiệu quả,neutral
995,1843807592,URIAGE,2024-03-01,Giá cả,neutral
995,1843807592,URIAGE,2024-03-01,Giao hàng,positive
997,1843807592,URIAGE,2024-03-01,Hiệu quả,positive
998,1843807592,URIAGE,2024-03-01,Hiệu quả,positive
998,1843807592,URIAGE,2024-03-01,Chất lượng/Đóng gói,positive
998,1843807592,URIAGE,2024-03-01,Mùi hương/Kết cấu,positive
999,1843807592,URIAGE,2024-02-01,Hiệu quả,neutral
999,1843807592,URIAGE,2024-02-01,Giá cả,neutral
999,1843807592,URIAGE,2024-02-01,Giao hàng,positive
1000,1843807592,URIAGE,2024-02-01,Mùi hương/Kết cấu,positive
1000,1843807592,URIAGE,2024-02-01,Hiệu quả,positive
1002,1843807592,URIAGE,2023-12-01,Giao hàng,neutral
1003,1843807592,URIAGE,2023-12-01,Chất lượng/Đóng gói,neutral
1003,1843807592,URIAGE,2023-12-01,Dịch vụ/Uy tín,positive
1005,1843807592,URIAGE,2023-10-01,Hiệu quả,positive
1006,1843807592,URIAGE,2023-08-01,Dịch vụ/Uy tín,neutral
1006,1843807592,URIAGE,2023-08-01,Giá cả,positive
1009,1843807592,URIAGE,2023-03-01,Mùi hương/Kết cấu,positive
1009,1843807592,URIAGE,2023-03-01,Mùi hương/Kết cấu,negative
1009,1843807592,URIAGE,2023-03-01,Giá cả,neutral
1010,1843807592,URIAGE,2023-02-01,Giao hàng,neutral
1010,1843807592,URIAGE,2023-02-01,Hiệu quả,positive
1010,1843807592,URIAGE,2023-02-01,Mùi hương/Kết cấu,positive
1011,1843807592,URIAGE,2023-01-01,Mùi hương/Kết cấu,positive
1013,1843807592,URIAGE,2022-12-01,Mùi hương/Kết cấu,positive
1013,1843807592,URIAGE,2022-12-01,Hiệu quả,positive
1013,1843807592,URIAGE,2022-12-01,Mùi hương/Kết cấu,positive
1014,1843807592,URIAGE,2022-12-01,Giá cả,neutral
1014,1843807592,URIAGE,2022-12-01,Hiệu quả,positive
1016,1843807592,URIAGE,2022-10-01,Hiệu quả,neutral
1019,222158026,URIAGE,2024-09-01,Hiệu quả,positive
1019,222158026,URIAGE,2024-09-01,Giá cả,positive
1021,222158026,URIAGE,2024-03-01,Hiệu quả,positive
1024,222158001,URIAGE,2023-12-01,Mùi hương/Kết cấu,neutral
1025,222158001,URIAGE,2023-03-01,Chất lượng/Đóng gói,positive
1025,222158001,URIAGE,2023-03-01,Giao hàng,positive
1026,222158001,URIAGE,2022-12-01,Dịch vụ/Uy tín,neutral
1027,222158001,URIAGE,2022-08-01,Mùi hương/Kết cấu,neutral
1027,222158001,URIAGE,2022-08-01,Mùi hương/Kết cấu,neutral
1027,222158001,URIAGE,2022-08-01,Giao hàng,neutral
1027,222158001,URIAGE,2022-08-01,Giao hàng,neutral
1027,222158001,URIAGE,2022-08-01,Chất lượng/Đóng gói,neutral
1027,222158001,URIAGE,2022-08-01,Hiệu quả,negative
1031,222158001,URIAGE,2022-05-01,Giá cả,neutral
1031,222158001,URIAGE,2022-05-01,Chất lượng/Đóng gói,neutral
1031,222158001,URIAGE,2022-05-01,Dịch vụ/Uy tín,positive
1032,973858332,URIAGE,2025-08-01,Mùi hương/Kết cấu,positive
1032,973858332,URIAGE,2025-08-01,Hiệu quả,positive
1032,973858332,URIAGE,2025-08-01,Hiệu quả,neutral
1032,973858332,URIAGE,2025-08-01,Hiệu quả,negative
1033,973858332,URIAGE,2024-01-01,Mùi hương/Kết cấu,positive
1033,973858332,URIAGE,2024-01-01,Hiệu quả,positive
1033,973858332,URIAGE,2024-01-01,Hiệu quả,positive
1034,973858332,URIAGE,2023-07-01,Dịch vụ/Uy tín,neutral
1035,973858332,URIAGE,2023-07-01,Hiệu quả,neutral
1035,973858332,URIAGE,2023-07-01,Giá cả,positive
1036,973858332,URIAGE,2022-03-01,Chất lượng/Đóng gói,positive
1036,973858332,URIAGE,2022-03-01,Giao hàng,positive
1036,973858332,URIAGE,2022-03-01,Dịch vụ/Uy tín,positive
1036,973858332,URIAGE,2022-03-01,Hiệu quả,positive
1036,973858332,URIAGE,2022-03-01,Mùi hương/Kết cấu,positive
1036,973858332,URIAGE,2022-03-01,Thành phần,neutral
1036,973858332,URIAGE,2022-03-01,Dịch vụ/Uy tín,neutral
1037,973858332,URIAGE,2022-03-01,Chất lượng/Đóng gói,neutral
1037,973858332,URIAGE,2022-03-01,Giao hàng,neutral
1037,973858332,URIAGE,2022-03-01,Dịch vụ/Uy tín,neutral
1037,973858332,URIAGE,2022-03-01,Hiệu quả,positive
1037,973858332,URIAGE,2022-03-01,Mùi hương/Kết cấu,neutral
1037,973858332,URIAGE,2022-03-01,Mùi hương/Kết cấu,positive
1037,973858332,URIAGE,2022-03-01,Dịch vụ/Uy tín,positive
1037,973858332,URIAGE,2022-03-01,Dịch vụ/Uy tín,neutral
1038,2455918956,URIAGE,2024-11-01,Chất lượng/Đóng gói,positive
1039,2455918956,URIAGE,2024-07-01,Chất lượng/Đóng gói,positive
1039,2455918956,URIAGE,2024-07-01,Hiệu quả,positive
1041,222146988,URIAGE,2025-03-01,Mùi hương/Kết cấu,positive
1041,222146988,URIAGE,2025-03-01,Hiệu quả,positive
1041,222146988,URIAGE,2025-03-01,Mùi hương/Kết cấu,neutral
1042,222146988,URIAGE,2024-01-01,Mùi hương/Kết cấu,positive
1043,222146988,URIAGE,2024-01-01,Chất lượng/Đóng gói,negative
1043,222146988,URIAGE,2024-01-01,Chất lượng/Đóng gói,neutral
1048,222146988,URIAGE,2023-03-01,Hiệu quả,positive
1049,222146988,URIAGE,2022-12-01,Giá cả,neutral
1049,222146988,URIAGE,2022-12-01,Chất lượng/Đóng gói,positive
1049,222146988,URIAGE,2022-12-01,Giá cả,positive
1049,222146988,URIAGE,2022-12-01,Chất lượng/Đóng gói,positive
1050,222146988,URIAGE,2022-10-01,Chất lượng/Đóng gói,positive
1050,222146988,URIAGE,2022-10-01,Hiệu quả,neutral
1050,222146988,URIAGE,2022-10-01,Hiệu quả,negative
1050,222146988,URIAGE,2022-10-01,Giao hàng,positive
1051,222146988,URIAGE,2022-01-01,Giao hàng,neutral
1051,222146988,URIAGE,2022-01-01,Giá cả,neutral
1052,222146988,URIAGE,2020-12-01,Hiệu quả,positive
1054,222158022,URIAGE,2022-05-01,Chất lượng/Đóng gói,neutral
1055,222158022,URIAGE,2021-07-01,Giao hàng,neutral
1058,938538927,URIAGE,2022-11-01,Hiệu quả,negative
1059,938538927,URIAGE,2023-07-01,Hiệu quả,negative
1059,938538927,URIAGE,2023-07-01,Chất lượng/Đóng gói,negative
1061,938538927,URIAGE,2025-06-01,Hiệu quả,positive
1061,938538927,URIAGE,2025-06-01,Mùi hương/Kết cấu,positive
1062,938538927,URIAGE,2024-11-01,Thành phần,neutral
1063,938538927,URIAGE,2024-11-01,Mùi hương/Kết cấu,positive
1063,938538927,URIAGE,2024-11-01,Thành phần,neutral
1064,938538927,URIAGE,2024-11-01,Mùi hương/Kết cấu,neutral
1065,938538927,URIAGE,2024-10-01,Hiệu quả,negative
1065,938538927,URIAGE,2024-10-01,Giá cả,negative
1065,938538927,URIAGE,2024-10-01,Dịch vụ/Uy tín,neutral
1066,938538927,URIAGE,2024-07-01,Hiệu quả,positive
1067,938538927,URIAGE,2024-06-01,Thành phần,neutral
1067,938538927,URIAGE,2024-06-01,Hiệu quả,neutral
1069,938538927,URIAGE,2024-06-01,Giao hàng,neutral
1069,938538927,URIAGE,2024-06-01,Dịch vụ/Uy tín,neutral
1070,938538927,URIAGE,2024-04-01,Chất lượng/Đóng gói,positive
1070,938538927,URIAGE,2024-04-01,Dịch vụ/Uy tín,positive
1071,938538927,URIAGE,2024-03-01,Chất lượng/Đóng gói,positive
1072,938538927,URIAGE,2024-03-01,Hiệu quả,positive
1072,938538927,URIAGE,2024-03-01,Chất lượng/Đóng gói,positive
1072,938538927,URIAGE,2024-03-01,Mùi hương/Kết cấu,positive
1073,938538927,URIAGE,2024-03-01,Hiệu quả,positive
1073,938538927,URIAGE,2024-03-01,Hiệu quả,neutral
1073,938538927,URIAGE,2024-03-01,Mùi hương/Kết cấu,neutral
1074,938538927,URIAGE,2024-03-01,Hiệu quả,positive
1076,938538927,URIAGE,2024-02-01,Giao hàng,neutral
1077,938538927,URIAGE,2024-01-01,Hiệu quả,negative
1078,938538927,URIAGE,2023-12-01,Thành phần,neutral
1080,938538927,URIAGE,2023-10-01,Thành phần,neutral
1080,938538927,URIAGE,2023-10-01,Mùi hương/Kết cấu,positive
1081,938538927,URIAGE,2023-10-01,Chất lượng/Đóng gói,positive
1081,938538927,URIAGE,2023-10-01,Hiệu quả,positive
1081,938538927,URIAGE,2023-10-01,Mùi hương/Kết cấu,positive
1082,938538927,URIAGE,2023-10-01,Mùi hương/Kết cấu,positive
1083,938538927,URIAGE,2023-09-01,Giá cả,neutral
1083,938538927,URIAGE,2023-09-01,Chất lượng/Đóng gói,neutral
1084,938538927,URIAGE,2023-03-01,Chất lượng/Đóng gói,neutral
1084,938538927,URIAGE,2023-03-01,Dịch vụ/Uy tín,neutral
1084,938538927,URIAGE,2023-03-01,Giao hàng,neutral
1085,938538927,URIAGE,2023-03-01,Hiệu quả,positive
1086,938538927,URIAGE,2023-03-01,Mùi hương/Kết cấu,neutral
1086,938538927,URIAGE,2023-03-01,Mùi hương/Kết cấu,positive
1087,938538927,URIAGE,2023-03-01,Hiệu quả,positive
1087,938538927,URIAGE,2023-03-01,Chất lượng/Đóng gói,positive
1087,938538927,URIAGE,2023-03-01,Mùi hương/Kết cấu,neutral
1087,938538927,URIAGE,2023-03-01,Hiệu quả,positive
1087,938538927,URIAGE,2023-03-01,Giá cả,positive
1088,938538927,URIAGE,2023-03-01,Hiệu quả,positive
1090,938538927,URIAGE,2023-02-01,Mùi hương/Kết cấu,neutral
1090,938538927,URIAGE,2023-02-01,Hiệu quả,positive
1090,938538927,URIAGE,2023-02-01,Giá cả,positive
1091,938538927,URIAGE,2022-12-01,Hiệu quả,neutral
1092,938538927,URIAGE,2022-11-01,Mùi hương/Kết cấu,neutral
1093,938538927,URIAGE,2022-11-01,Giao hàng,neutral
1094,938538927,URIAGE,2022-09-01,Hiệu quả,neutral
1096,938538927,URIAGE,2022-09-01,Chất lượng/Đóng gói,neutral
1096,938538927,URIAGE,2022-09-01,Dịch vụ/Uy tín,neutral
1096,938538927,URIAGE,2022-09-01,Dịch vụ/Uy tín,positive
1096,938538927,URIAGE,2022-09-01,Giá cả,neutral
1096,938538927,URIAGE,2022-09-01,Dịch vụ/Uy tín,neutral
1097,938538927,URIAGE,2022-07-01,Hiệu quả,positive
1098,938538927,URIAGE,2022-06-01,Hiệu quả,neutral
1099,938538927,URIAGE,2022-06-01,Giao hàng,neutral
1099,938538927,URIAGE,2022-06-01,Giá cả,positive
1099,938538927,URIAGE,2022-06-01,Dịch vụ/Uy tín,positive
1100,938538927,URIAGE,2022-05-01,Giao hàng,neutral
1100,938538927,URIAGE,2022-05-01,Dịch vụ/Uy tín,neutral
1101,938538927,URIAGE,2022-04-01,Hiệu quả,negative
1101,938538927,URIAGE,2022-04-01,Giao hàng,negative
1102,938538927,URIAGE,2022-03-01,Dịch vụ/Uy tín,neutral
1102,938538927,URIAGE,2022-03-01,Chất lượng/Đóng gói,positive
1102,938538927,URIAGE,2022-03-01,Giá cả,neutral
1103,938538927,URIAGE,2022-03-01,Giao hàng,neutral
1103,938538927,URIAGE,2022-03-01,Chất lượng/Đóng gói,neutral
1103,938538927,URIAGE,2022-03-01,Giá cả,neutral
1104,938538927,URIAGE,2022-01-01,Giá cả,neutral
1104,938538927,URIAGE,2022-01-01,Giao hàng,neutral
1104,938538927,URIAGE,2022-01-01,Mùi hương/Kết cấu,neutral
1105,938538927,URIAGE,2021-12-01,Hiệu quả,positive
1106,222158002,URIAGE,2021-03-01,Giao hàng,neutral
1107,222158002,URIAGE,2024-10-01,Hiệu quả,positive
1107,222158002,URIAGE,2024-10-01,Mùi hương/Kết cấu,positive
1110,222158002,URIAGE,2023-08-01,Chất lượng/Đóng gói,neutral
1111,222158002,URIAGE,2023-07-01,Dịch vụ/Uy tín,neutral
1112,222158002,URIAGE,2023-06-01,Chất lượng/Đóng gói,neutral
1113,222158002,URIAGE,2020-10-01,Dịch vụ/Uy tín,neutral
1114,1843880173,URIAGE,2023-04-01,Hiệu quả,negative
1115,1843880173,URIAGE,2024-05-01,Hiệu quả,positive
